S	Rodzaj	Symbol	Nazwa	Stan	Dostępne	J.m.	hurtowa netto	hurtowa brutto	Opis	CN
 	towar	SP23/5	GRANCLOR 2006 5L	0	0	szt.	71,54	87,99	mycie i dezynfekcja alkaliczna	3808 94 90
 	towar	SP23/1-NIE	GRANCLOR 2006 1L	0	0	szt.	20,54	25,26	NIE	3808 94 90
 	towar	SP23/10-NIE	GRANCLOR 2006 10L	0	0	szt.	131,27	161,46	NIE	3808 94 90
 	towar	SP23/5/VAT8%	GRANCLOR 2006 - 5 L	0	0	szt.	71,54	77,26	Mycie i dezynfekcja zasadowa ( chlor aktywny),VAT 8%	3808 94 10
 	towar	SP23/20/VAT8%	GRANCLOR 2006 - 20 L	0	0	szt.	268,85	290,36	Mycie i dezynfekcja zasadowa ( chlor aktywny),VAT 8%	3808 94 10
 	towar	SP23/20- NIE	GRANCLOR 2006 - 20 L	0	0	szt.	259,76	319,5	Mycie i dezynfekcja zasadowa ( chlor aktywny)	3808 94 10
 	towar	SP23/1/VAT8%	GRANCLOR 2006 - 1 L	0	0	szt.	71,54	77,26	Mycie i dezynfekcja zasadowa ( chlor aktywny),VAT 8%	3808 94 10
 	towar	SP01/20- NIE	GRANCLOR 2000 20 L 	0	0	szt.	170,3	209,47	Mycie i dezynfekcja zasadowa (aktywny chlor)	
 	towar	SP01/1	GRANCLOR 2000 1L	0	0	szt.	13,87	17,06		
 	towar	SP10/20	GRAN STON 20L	0	0	szt.	301,98	371,44	wycofany	3402 20 90
 	towar	SP10/1	GRAN STON 1L	0	0	szt.	42,18	51,88		3402 20 90
 	towar	SP04/1	GRAN STILL 1L	0	0	szt.	50,82	62,51		3402 20 90
 	towar	SP03/5	GRAN SMOG 5L	0	0	szt.	136,06	167,35	mycie komór wędzarniczych, piekarników, kominów	3402 20 90
 	towar	SP03/20	GRAN SMOG 20L	0	0	szt.	507,26	623,93		3402 20 90
 	towar	SP03/1	GRAN SMOG 1L	0	0	szt.	30,24	37,2		3402 20 90
 	towar	SP03/10	GRAN SMOG 10 L	0	0	szt.	268,4	330,13		3402 20 90
 	towar	SP15/1	GRAN SIMO 1L	0	0	szt.	18,54	22,8	wycofany	3402 20 90
 	towar	SP15/10	GRAN SIMO 10 L	0	0	szt.	185,1	227,67		3402 20 90
 	towar	SP14/5	GRAN SHINE 5L	0	0	szt.	114,63	140,99	wycofany,  Płukanie i nabłyszczanie naczyń	3402 20 90
 	towar	SP14/1	GRAN SHINE 1L	0	0	szt.	27,31	33,59	wycofany	3402 20 90
 	towar	SP14/10	GRAN SHINE 10L	0	0	szt.	237,94	292,67	Płukanie i nabłyszczanie naczyń	3402 20 90
 	towar	SP-33/1	GRAN QAT GT 1L.	0	0	szt.	18,7	23	 mycie bieżące i dezynfekcja ( neutralna)	
 	towar	SP18/5	GRAN QAT 5L	0	0	szt.	115,52	142,09	 	
 	towar	SP18/1	GRAN QAT 1L	0	0	szt.	29,89	36,76	mycie i dezynfekcja stołów.blatów,lad i kas	
 	towar	SP39/05	GRAN PRES AGD 500 gr	0	0	szt.	37,7	46,37	proszek do ekspresów	
 	towar	SP39/5	GRAN PRES AGD 5 KG	0	0	szt.	119,03	146,41		
 	towar	SP39/3	GRAN PRES AGD 3 KG	0	0	szt.	129,36	159,11		
 	towar	SP13/1	GRAN OIL 1L	0	0	szt.	18,55	22,82	wycofany	
 	towar	SP26/5	GRAN MILK STRONG 5L	0	0	szt.	0	0	wycofany---Gruntowe usuwanie osadów i przebarwień ; mleczko ścierne	
 	towar	SP26/1	GRAN MILK STRONG 1 L	0	0	szt.	23,2	28,54	Gruntowe usuwanie osadow i przebarwień - mleczko	
 	towar	SP21/1	GRAN MILK 1L	0	0	szt.	19,64	24,16		
 	towar	SP38/05	GRAN KAM AGD 500 G	0	0	szt.	34,12	41,97	odkamienianie ekspresów do kawy	3405 40 00
 	towar	GRAN GLASS	GRAN GLASS 1L	0	0	szt.	18,31	22,52		
 	towar	SP07/5	GRAN DIW 5 L	0	0	szt.	157,53	193,76		3402 20 90
 	towar	SP07/1	GRAN DIW 1L	0	0	szt.	22,25	27,37	wycofany	3402 20 90
 	towar	SP07/10	GRAN DIW 10 L	0	0	szt.	307,74	378,52		3402 20 90
 	towar	SP09/10	GRAN DI-CL10L	0	0	szt.	257,49	316,71		
 	towar	SP09/5	GRAN DI-CL 5L	0	0	szt.	68,1	83,76	wycofany,  Mycie naczyń w zmywarkach (z chlorem)	
 	towar	SP09/1	GRAN DI-CL 1L	0	0	szt.	18,01	22,15	wycofany,  konc. , Mycie naczyń w zmywarkach ( z chlorem)	
 	towar	SP02/20	GRAN DEZ 20L	0	0	szt.	0	0	wycofany	3808 94 10
 	towar	SP02/1	GRAN DEZ 1L	0	0	szt.	12,1	14,88		3808 94 10
 	towar	SP02/10	GRAN DEZ 10L	0	0	szt.	74,92	92,15		3808 94 10
 	towar	SP11/1	GRAN CITO 1L	0	0	szt.	14,09	17,33	wycofany	
 	towar	SP05/1	GRAN BIS 1L	0	0	szt.	14,22	17,49	wycofany	3402 20 90
 	towar	SP05/10	GRAN BIS 10L	0	0	szt.	107,02	131,63		3402 20 90
 	towar	SP24/005-NIE	GRAN ALKA DEZ 5L	0	0	szt.	123,39	151,77		3808 94 10
 	towar	SP24/005	GRAN ALKA DEZ 5L	0	0	szt.	123,39	133,26	VAT -8%	3808 94 10
 	towar	SP24/20	GRAN ALKA DEZ 20L	0	0	szt.	0	0	wycofany, Mycie i dezynfekcja zasadowa (bez chloru)	3808 94 10
 	towar	SP24/1	GRAN ALKA DEZ 1L	0	0	szt.	28,62	35,2		3808 94 10
 	towar	GR/1	GRAFFITIN 1L	0	0	szt.	0	0		
 	towar	G/25	GRABIE PLASTYKOWE DO LIŚCI	0	0	szt.	0	0	KTCX24	
 	towar	40090	GRABIE DRUCIANE - METALOWE ROZKŁADANE	0	0	szt.	0	0	METALIK, rozkładane, RC-13-698	
 	towar	G/35	GRABIE DO LIŚCI Z DRUTU	0	0	szt.	0	0	EGA 6518	
 	towar	15A110	GRABIE DO LIŚCI ROZSUWANE	0	0	szt.	0	0	METALIK,	
 	towar	GZT	GRABIE DO LIŚCI METALOWE-BEZ KIJA	0	0	szt.	0	0	Bez kija (1830)	
 	towar	SCRABBLE	GRA SCRABBLE	0	0	szt.	0	0		
 	towar	GOLDWASH	GOLD WASH 20 L	0	0	szt.	310	381,3		3402 13 00
 	towar	GOLD WASH/200	GOLD WASH - 200L. BECZKA	0	0	szt.	3060	3763,8		3402 13 00
 	towar	GZ	Gniazdo zaworu	0	0	szt.	0	0		
 	towar	GN	Gniazdo zaworowe	0	0	szt.	0	0		
 	towar	NT-5349SA3	GNIAZDO SZYBKOZŁĄCZA 1/2' Z KOŃCÓWKĄ DO WĘŻA3/8	0	0	szt.	0	0	Tubes,mosiądz chromowany	
 	towar	NT-5350SA3	GNIAZDO 1/2 z końc.do węża 1/2	0	0	szt.	0	0	Tubes	
 	towar	SPR/CZ	GŁÓWKA SPRYSKIWACZA CZARNA	0	0	szt.	0	0		
 	towar	GO	Głowica opryskiwacza Orion	0	0	szt.	0	0		
 	towar	GP/6	GŁOWICA DO POMPKI 6MM	0	0	szt.	4,55	5,6		
 	towar	GŁOWICA	GŁOWICA	0	0	szt.	0	0		
 	towar	GR/04	GLUE REMOVER 0,4L	0	0	szt.	0	0	preparat do usuwania kleju	
 	towar	GC/1	GLOSS-CONTROL 1L	0	0	szt.	0	0		
 	towar	GLOBAL SÓL	GLOBAL SÓL DO PRANIA FIRAN 400 G	0	0	szt.	0	0	400 g * 4	
 	towar	GC200	GLINKA POLERSKA 200G	0	0	szt.	30	36,9	KEMKO	
 	towar	450.605	GLINKA NA TARCZĘ 	0	0	szt.	149,4	183,76	25% 	3924 90 00
 	towar	GLINKA	GLINKA DO LAKIERU160 G 	0	0	szt.	0	0	MOJE AUTO, ŻOŁTA ŚREDNIO AGRESYWNA	
 	towar	L700	GLINKA - 200 g	0	0	szt.	69,95	86,04	K2,do czyszczenia lakieru	
 	towar	GLINKA/100	GLINKA - 100 g	0	0	szt.	0	0	GALON, FAT PILLAR CLAY BAR REGULAR 	
 	towar	GLIKOL/PROPYL	GLIKOL PROPYLENOWY ZIELONY -35'C 20L	0	0	szt.	0	0		
 	towar	GM/35	GLIKOL MONOETYLENOWY	0	0	kg	0	0	roztwór 35%	
 	towar	GV500	GLASS VISION 500ML	0	0	szt.	5,93	7,29	KEMKO,Płyn do czyszczenia szyb i lusterek	
 	towar	S07/1	GLASS QUARTZ GT 1 L	0	0	szt.	26,74	32,89		
 	towar	S07/1-P	GLASS QUARTZ 1 L -KONCENTRAT	0	0	szt.	94,09	115,73		
 	towar	SHINY GARAGE	GLASS POLISH PRO + DROP OFF 	0	0	szt.	0	0	GALON	
 	towar	GLASS CLEANER II/1	GLASS CLEANER II 1 L.	0	0	szt.	0	0	Kenotek	
 	towar	S01/5	GLASS 5L	0	0	szt.	71,01	87,34		3402 20 90
 	towar	S01/020	GLASS 20L	0	0	szt.	0	0	wycofany	3402 20 90
 	towar	S01/1	GLASS 1L	0	0	szt.	20,27	24,93		3402 20 90
 	towar	RO-5/06A	Glasreiniger z/at 0,6L	0	0	szt.	2,54	3,12		3402 20 20
 	towar	RO-5/075	Glasreiniger z/at  750ml	0	0	szt.	10,77	13,25		3402 20 20
 	towar	RO-5/5	Glasreiniger 5kg	0	0	szt.	30,51	37,53		3402 20 20
 	towar	RO-5/6	Glasreiniger 5+1kg	0	0	szt.	0	0		
 	towar	BK-1	GLAS CLEAN 1L	0	0	szt.	0	0		
 	towar	BK-2	GLAS CLEAN 10L	0	0	szt.	0	0		
 	towar	SC12590/1/30	GLANZTROCKNER 30 L	0	0	szt.	570	701,1		
 	towar	K656	GERWAZY 50ML	0	0	szt.	2,85	3,51	K2, odmrażacz do zamków	
 	towar	GEN	GENERATOR OZONU	0	0	szt.	0	0		
 	towar	G/2	Gąbka-myjka do mycia samochodu	0	0	szt.	0	0	 	
 	towar	B32269	Gąbka z syntetycznej wełny MORBIDOSA	0	0	szt.	10,47	12,88	Bottari, 4x11x24 cm	
 	towar	CARMOTION/GĄBKA	GĄBKA Z MIKROFIBRY I SIATKI	0	0	szt.	0	0	GALON	
 	towar	428.100	GĄBKA Z MIKROFIBRY- czerwona	0	0	szt.	20,98	25,81	DUŻA	3924 90 00
 	towar	B32108	Gąbka z irchy syntetycznej 	0	0	szt.	6,42	7,9	Bottari ,13x2x7,50 cm	
 	towar	417.241	GĄBKA WYMIENNA -  DO P-BALL	0	0	szt.	12,76	15,69		3924 90 00
 	towar	GW	Gąbka włochacz 19x13x8	0	0	szt.	5,36	6,59		
 	towar	BP24483	Gąbka TAMPONE 14x9,5 cm - żółta	0	0	szt.	4,01	4,93	Bottari	
 	towar	428.000	GĄBKA SAMOCHODOWA -szara	0	0	szt.	9,98	12,28	uniwersalna 	3924 90 00
 	towar	GS	Gąbka samochodowa 19x13x8	0	0	szt.	0	0		
 	towar	SIGABKA	GĄBKA SAMOCHODOWA 	0	0	szt.	4,98	6,13	duża	
 	towar	493.541 	GĄBKA POLERSKA ZIELONA 80 (SZT.)	0	0	szt.	0	0		
 	towar	493.541 (1)	GĄBKA POLERSKA ZIELONA 80 (OP.)	0	0	szt.	0	0		
 	towar	GĄBKA POL/ ŻÓŁTA 	GĄBKA POLERSKA ZGRUBNA ŻÓŁTA - 150 mm x30 mm	0	0	szt.	24,39	30	Cartec, 	
 	towar	GĄBKA POL/SZARA-80	GĄBKA POLERSKA WYKOŃCZENIOWA SZARA - 80 mm x25 mm	0	0	szt.	10,5	12,92	Cartec	
 	towar	GĄBKA POL/SZARA	GĄBKA POLERSKA WYKOŃCZENIOWA SZARA - 15 mm x 30 mm	0	0	szt.	22	27,06	Cartec	
 	towar	0101	GĄBKA POLERSKA TWARDA 150MM	0	0	szt.	0	0	biała	
 	towar	0100	GĄBKA POLERSKA ŚREDNIOTWARDA	0	0	szt.	0	0	pomarańczowa	
 	towar	493.241(P)	GĄBKA POLERSKA SZARA 160	0	0	szt.	27,79	34,18	bardzo miękka; 25%, PROMOCJA 	3924 90 00
 	towar	493.241	GĄBKA POLERSKA SZARA 160	0	0	szt.	30,22	37,17	bardzo miękka; 25% 	3924 90 00
 	towar	GP	GĄBKA POLERSKA M14	0	0	szt.	0	0		
 	towar	493.400(P)	GĄBKA POLERSKA DO MASZYN DUAL ACTION CZERWONA 	0	0	szt.	38,24	47,04	car valet, ścierna, czerwona, do pracy z maszynami orbitalnymi/dual action, otwór na środku zapewnia lepsze chłodzenie,143 	3924 90 00
 	towar	493.341	GĄBKA POLERSKA DO MASZYN DUAL ACTION	0	0	szt.	39,5	48,59	żółta 143 (wykończeniowa) dedykowana do pracy z pastą polerską SonaxProfilline EX04/06. Dzięki otworowi na środku zapewnia wydajniejsze chłodzenie.	3924 90 00
 	towar	493.700(1)	GĄBKA POLERSKA CZERWONA 80 (szt.)	0	0	szt.	0	0		
 	towar	493.700	GĄBKA POLERSKA CZERWONA 80 (op.)	0	0	szt.	0	0		
 	towar	493.100(P)	GĄBKA POLERSKA CZERWONA 	0	0	szt.	37,19	45,74	ścierna , czerwona PROMOCJA	4303 90 00
 	towar	417.341	GĄBKA POLERSKA  -  Z UCHWYTEM P-BALL	0	0	szt.	19,33	23,78	wycofany	
 	towar	493.000	GĄBKA POLERSKA 	0	0	szt.	35,55	43,73	car valet, lekkościerna , zielona ,pomarańczowa ZMIANA CENNIKA OD 08/04/2021r na 30,32zł netto	4303 90 00
 	towar	493.400	GĄBKA POLERSKA	0	0	szt.	41,66	51,24	car valet, ścierna, czerwona, do pracy z maszynami orbitalnymi/dual action, otwór na środku zapewnia lepsze chłodzenie,143 ZMIANA CENNIKA OD 08/04/2021r na 35,00zł netto	3924 90 00
 	towar	493.100	GĄBKA POLERSKA	0	0	szt.	39,9	49,08	car valet , ścierna , czerwona, żółta ZMIANA CENNIKA OD 08/04/2021r na 34,00zł netto	4303 90 00
 	towar	B32258	Gąbka MOSCERINI do usuwania owadów	0	0	szt.	3,98	4,9	Bottari, 12x8x4 cm	
 	towar	G/MF	GĄBKA MAGIC FOAM	0	0	szt.	4,07	5,01		
 	towar	B32254G	GĄBKA KOMBI PROSTOKĄTNA 	0	0	szt.	1,61	1,98	BOTTARI, 15,4 x10,5 X5 cm	
 	towar	GJ/2	GĄBKA JUMBO II	0	0	szt.	11,37	13,99	EASY WASH GABKA JUMBO cennik 12,00 zł netto -20 % rabat, zakup 9,60 netto	
 	towar	36/B C	GĄBKA DO VINYLU, DASH FRESHA	0	0	szt.	1,1	1,35		
 	towar	36/A C	GĄBKA DO VINYLU, DASH  FRESHA - duża	0	0	szt.	2,5	3,08		
 	towar	427.141	GĄBKA DO USUWANIA OWADÓW- zielona	0	0	szt.	6,63	8,15	WYCOFANA INFO 15.02.2024	3924 90 00
 	towar	AMT ST-233	GĄBKA DO USUWANIA OWADÓW ARMOR	0	0	szt.	0	0		
 	towar	427.100	GĄBKA DO USUWANIA INSEKTÓW	0	0	szt.	3,5	4,31	wycofany, żółta	
 	towar	417.100	GĄBKA DO SZYB 2w1	0	0	szt.	8,99	11,06	Antyroszeniowa	3924 90 00
 	towar	428.041	GĄBKA DO SAMOCHODU - żółta	0	0	szt.	6,5	8	wycofany	
 	towar	417.200	GĄBKA DO PLASTIKÓW	0	0	szt.	11,48	14,12	Zielona OKRĄGŁA	6307 10 90
 	towar	37/K	GĄBKA DO OPON	0	0	szt.	3,25	4	KEMKO, czarno-zielona	
 	towar	417.300	GĄBKA DO NAKŁADANIA WOSKU	0	0	szt.	10,48	12,89		3924 90 00
 	towar	B32262	Gąbka do mycia samochodu MOTYL	0	0	szt.	0	0	Bottari , 22,5x11,5x5,5 cm	
 	towar	G/4	GĄBKA DO MYCIA SAMOCHODU CAR J.	0	0	szt.	0	0		
 	towar	G/1	Gąbka do mycia samochodu	0	0	szt.	0	0		
 	towar	M460	GĄBKA DO MYCIA RĘCZNEGO GITARA	0	0	szt.	4,6	5,66		
 	towar	GĄBKA/FALA	GĄBKA DO MYCIA FALA DUŻA	0	0	szt.	4,89	6,01	Auto Play, (27,5x17x7,5)	
 	towar	417.541	GĄBKA DO CZYSZCZENIA FELG	0	0	szt.	13,5	16,61	wycofany	9603 90 99
 	towar	416.000	GĄBKA CZYSZCZĄCA -2 szt.	0	0	szt.	9,19	11,3	usuwa zabrudzenia ze szkła, gumy, plastiku	3924 90 00
 	towar	426.100	GĄBKA 2w1 	0	0	szt.	14,84	18,25	do usuwania insektów - delikatna	
 	towar	GAŚNICA/W	GAŚNICA Z WIESZAKIEM 1 KG.	0	0	szt.	0	0		
 	towar	GAŚNICA	GAŚNICA ALUMIN. 1KG BEZ WIE.	0	0	szt.	0	0		
 	towar	GAŁKA	GAŁKA REGULACUJNA (8)	0	0	szt.	0	0	K-8 10028951	
 	towar	W515	GALANT REFILL 5L 	0	0	szt.	29,9	36,78	K2, Kremowy żel do mycia rąk	
 	towar	W511	GALANT - 500 ML	0	0	szt.	5,35	6,58	wycofany,K2, żel do mycia rąk z pompką	
 	towar	473.852	Gabka wymienna	0	0	szt.	22,64	27,85		
 	towar	F43/0025	G2	0	0	szt.	115,5	142,07	kwarcowe zabezpieczenie powierzchni szklannych:szyb, lusterek,refrektorów ,szyberdachów	3402 20 90
 	towar	FUTERKO POL/80	FUTERKO POLERSKIE JAGNIĘCIE 80 MM	0	0	szt.	16,26	20	Cartec	
 	towar	FUTERKO POL/150	FUTERKO PLERSKIE JAGNIĘCIE 150 MM	0	0	szt.	30	36,9	Cartec	
 	usługa	910	FUNDUSZ REMONTOWY LOKAL	0	0	szt.	0	0		
 	towar	H-05/600	FUGI I SPOINY 600 ML	0	0	szt.	13,69	16,84		3402 20 90
 	towar	FROZEN PRO 25 KG	FROZEN PRO 25 KG	0	0	szt.	475	584,25		
 	towar	00005-02289	FRONT BLADE SQUEEGEE L=960	0	0	szt.	0	0	Lavor pod Dynamis	
 	towar	FRESHTEK/GRANULKI	FRESHTEK GRANULKI DO ODKURZACZA 	0	0	szt.	0	0	LAWENDA I WANILIA Z PORZECZKĄ	
 	towar	MEGA CONC	FR MEGA CONC 25KG - Mycie wstępne	0	0	szt.	245	301,35		
 	towar	K631	FOX - SPRAY ANTYROSZENIOWY 150ML	0	0	szt.	5,35	6,58	K2	
 	towar	FL/750	FORLEGA 750ML	0	0	szt.	11,62	14,29	PLAK czyste felgi	3402 13 00
 	towar	FL/12	FORLEGA 12KG	0	0	szt.	175,75	216,17	czyści alufelgi i części wykonane z aluminium	3402 13 00
 	usługa	FORD1(1)	FORD MONDEO 2001 KOMBI 2.0 TDCI 115 KM MMT6	0	0	szt.	0	0	115 KM MMT6 (WF0WXXGBBWY)	
 	usługa	FORD	Ford Mondeo 2.0 TDCI - samochód ciężarowy 	0	0	szt.	0	0		
 	towar	FORC/750	FORCLEAN 750ML	0	0	szt.	9,8	12,05	czysty silnik	3402 13 00
 	towar	FORCLEAN/10	FORCLEAN 10 KG	0	0	szt.	123	151,29	czysty silnik	3402 13 00
 	towar	FOLIA	FOLIA DO PAKOWANIA	0	0	szt.	0	0	ręczna, czarna	
 	towar	0020	FOLIA ANTYMROZOWA	0	0	szt.	0	0		
 	towar	VAN200	FOEN - VANILLA 200ml	0	0	szt.	0	0		
 	towar	SOU200	FOEN - SOUL 185ml	0	0	szt.	0	0		3307 49 00
 	towar	SAV200/NIE	FOEN - SAVOR 200ml	0	0	szt.	0	0		
 	towar	SAV200	FOEN - SAVOR 185ml	0	0	szt.	0	0		
 	towar	NOS200	FOEN - NO SMOKING 200ml	0	0	szt.	0	0		
 	towar	BOS500	FOEN - MR. BOSS 500ml	0	0	szt.	0	0		
 	towar	LAG200	FOEN - LAGUNA 200ml	0	0	szt.	0	0		
 	towar	JAC500	FOEN - JACK 500ml	0	0	szt.	0	0		
 	towar	JAC200	FOEN - JACK 185ml	0	0	szt.	0	0		
 	towar	HER200/NIE	FOEN - HER & HIS 200ml	0	0	szt.	0	0		
 	towar	HER200	FOEN - HER & HIS 185ml	0	0	szt.	0	0		
 	towar	GRE200	FOEN - GREEN TEA 200ml	0	0	szt.	0	0		
 	towar	GEN500	FOEN - GETLEMAN 500ml	0	0	szt.	0	0		
 	towar	GEN200	FOEN - GETLEMAN 185ml	0	0	szt.	0	0		
 	towar	CAR200	FOEN - CARBON 185ml	0	0	szt.	0	0		3307 49 00
 	towar	BOS200	FOEN - BOSS 185ml	0	0	szt.	0	0		
 	towar	BLA500	FOEN - BLACK 500ml	0	0	szt.	0	0		
 	towar	BLA200	FOEN - BLACK 185ml	0	0	szt.	0	0		3307 49 00
 	towar	AQU200	FOEN - AQUA 200ml	0	0	szt.	0	0		
 	towar	RO-210	FLUSH MAGIC 2 L	0	0	szt.	42	51,66		
 	towar	F/1	Fluidol w aerozolu 500ml	0	0	szt.	0	0		
 	towar	FLOOR/5	FLOOR Płyn uniwersalny - 5 L	0	0	szt.	0	0		
 	towar	FLOOR CLEANER/5	FLOOR CLEANER 5 L 	0	0	szt.	79,5	97,79	środek do mycia bardzo zabrudzonych podłóg	
 	towar	FLOOR CLEANER/20	FLOOR CLEANER 20 L	0	0	szt.	300	369	środek do mycia bardzo zabrudzonych  podłóg	
 	towar	POLERKA 10-8-125	FLEX XCE 10-8-125 POLERKA MIMOŚRODOWA	0	0	szt.	0	0		
 	towar	FINISH 12000	FINISH12000 150 ML	0	0	szt.	32,52	40	Cartec, środek do polerowania na wysoki połysk-halogram free	
 	towar	FL	FILTRY -190 micron FOX	0	0	szt.	0	0		
 	towar	0139701105	FILTR ZAMIENNIK DO "K"	0	0	szt.	0	0	6.414-552	
 	towar	52120023_POWER	FILTR Z WŁÓKNINY WHISPER/SAHARA-5 SZT.	0	0	szt.	0	0	LAVOR	
 	towar	FWP	Filtr wody plastikowy	0	0	szt.	0	0	3/4"F - 3/4"M 120 mesh p	
 	towar	4730-059	FILTR WODY od strony urządzenia	0	0	szt.	45,9	56,46	do myjki	
 	towar	FW	Filtr wody do myjki	0	0	szt.	0	0		
 	towar	5.212.0029	FILTR TYPU CARDRIDGE - VAC18/20/VENTI/TRENTA	0	0	szt.	0	0	Lavor	
 	towar	5.212.0091	FILTR TKANINOWY - STN18/ASH	0	0	szt.	0	0	Lavor (w opk. 3szt.)	
 	towar	FILTR/Z	FILTR S. 2000 ZELMER 	0	0	szt.	0	0		
 	towar	FILTR/POW	Filtr powietrza do odkurzacza	0	0	szt.	0	0	(cartridge)	
 	towar	FILTR/1	Filtr poliestr. - baweł.	0	0	szt.	0	0		
 	towar	6904-206	Filtr płaski NT 361,561,611	0	0	szt.	0	0		
 	towar	6904-156	Filtr płaski do NT 351	0	0	szt.	0	0		
 	towar	5.212.0023	FILTR PAPIEROWY WHISPER/SAHARA op(10 szt)	0	0	szt.	0	0	Lavor	
 	towar	FP	Filtr papierowy R06	0	0	szt.	0	0		
 	towar	FP601	Filtr papierowy 601	0	0	szt.	0	0		
 	towar	FIP	Filtr paliwa	0	0	szt.	0	0		
 	towar	FILTR	FILTR IP	0	0	szt.	0	0		
 	towar	ELMB03	FILTR DO ODKURZACZA POLI W E-LUX E-26	0	0	szt.	0	0	WORWO SYMBOL ELMB03 W OP 5 SZT DO ELEKTROLUX,KARCHER 	
 	towar	FDO	Filtr do odkurzacza	0	0	szt.	0	0		
 	towar	FILTR/ODK	FILTR DO ODKURZACZA	0	0	szt.	0	0	Leroy Merlin	
 	towar	6904-367	Filtr do NT 361/561 i 35/1 45/1	0	0	szt.	0	0		
 	towar	FDL	Filtr do lancy	0	0	szt.	0	0		
 	towar	3.752.0093	FILTR CARDRIGOWY-WHISPER	0	0	szt.	0	0	LAVOR	
 	towar	FIL	FILTR	0	0	szt.	0	0		
 	towar	FENIKS/ŚCIERKA	FENIKS ŚCIERKA DO POLEROWANIA 	0	0	szt.	0	0		
 	towar	FENIKS/GRILL	FENIKS GRILL CLEANER 1L- płyn do grilli i kominków	0	0	szt.	19,58	24,08		
 	towar	FENIKS/GLASS	FENIKS GLASS SUPER SHINE 1L - Płyn do szyb	0	0	szt.	15	18,45		
 	towar	FENIKS/GLASS ANTI	FENIKS GLASS ANTI-FOG 1L - płyn do szyb, antypara	0	0	szt.	17,5	21,53		
 	towar	FENIKS/FURNITURE	FENIKS FURNITURE SHINE 1L - mleczko do mebli	0	0	szt.	23,44	28,83		
 	towar	FENIKS/DISHWASHING	FENIKS DISHWASHING PRIME 1L - płyn do mycia naczyń	0	0	szt.	11,25	13,84		
 	towar	FENIKS/DISHWASH SHIN	FENIKS DISHWASH SHINE 5L -płukanie i nabłyszczanie	0	0	szt.	87,5	107,63		
 	towar	FENIKS/DISHWASH	FENIKS DISHWASH 5L -  mycie naczyń w zmywarkach	0	0	szt.	62,5	76,88		
 	towar	FENIKS/DEGREASER	FENIKS DEGREASER 1L - Płyn do odtłuszczania	0	0	szt.	19,42	23,89		
 	towar	FENIKS/BATHROOM	FENIKS BATHROMM CLEANER 1L - czyszczenie łazienek	0	0	szt.	19,08	23,47		
 	towar	FELIX	FELIX 750ML -Płyn do felg	0	0	szt.	7,87	9,68	K2	
 	towar	FR/5	FELGEN REINIGER 5L	0	0	szt.	85,35	104,98		
 	towar	FR/1	FELGEN REINIGER 1L	0	0	szt.	20,33	25		
 	towar	FAVORAC	FAVORAC 200 ml	0	0	szt.	7,8	9,59		
 	towar	40509	FAST SHINE POLISH 500 ML	0	0	szt.	11,74	14,44		
 	towar	FG/1	FAST GLAZE 1 L 	0	0	szt.	47,97	59		
 	towar	FS/8	FASCO 8KG	0	0	szt.	224	275,52	konserwacja zderzaków	
 	towar	FS/600	FASCO 600ML	0	0	szt.	18,4	22,63	nabłyszcza zderzaki	
 	towar	408.100	FARBA DO SZAREGO PCV 100 ML	0	0	szt.	13,05	16,05	wycofany	
 	towar	409.100	FARBA DO CZARNEGO PCV 100 ML	0	0	szt.	23,98	29,5		3209 10 00
 	towar	FAIRY	FAIRY PLATINUM KAPSUŁKI DO ZMYWAREK	0	0	szt.	0	0		
 	towar	803365	FAHRAD REINIGER	0	0	szt.	0	0		
 	towar	839--5 PP	F.PAL.SKODA FABIA 1.9TDI	0	0	szt.	0	0		
 	towar	1079 K	F.KAB.VW POLOIV	0	0	szt.	0	0		
 	towar	189-1 AP	F. POW. SKODA FABIA DIESEL	0	0	szt.	0	0		
 	towar	EXTERIOR	EXTERIOR CLEAN XL 20 L	0	0	szt.	235,77	290		
 	towar	WP/1 - N	EXPRESS WAX 1L - N	0	0	szt.	37	45,51	WASH POLISH 	
 	towar	K141	EXPRESS PLUS 1L	0	0	szt.	4,99	6,14	K2, szampon z woskiem	
 	towar	K131/1	EXPRESS 1L	0	0	szt.	4,45	5,47	K2	
 	towar	K130	EXPRESS - szmpon samochodowy 500 ml.	0	0	szt.	3,11	3,83	K2	
 	towar	MJ-2	EXOTOL 1L	0	0	szt.	0	0		
 	towar	V053	EVOS UNICORN FLAKON 50ML	0	0	szt.	23,99	29,51	K2, perfumy	
 	towar	V051	EVOS SPARTA FLAKON 50ML	0	0	szt.	23,99	29,51	K2, perfumy	
 	towar	V052	EVOS SAMURAI FLAKON 50ML	0	0	szt.	23,99	29,51	K2, perfumy	
 	towar	V056	EVOS HUNTER FLAKON 50ML	0	0	szt.	23,99	29,51	K2, perfumy	
 	towar	V054	EVOS BOOS FLAKON 50ML	0	0	szt.	23,99	29,51	K2, perfumy	
 	towar	EC 2012/25	EUROCLEANER 2012 25L	0	0	szt.	0	0	Preparat do mycia sam. osob.,dost.,cięż.	
 	towar	EC 2012/5	EURO CLEANER 2012 5L	0	0	szt.	37,25	45,82	Preparat do mycia sam. osob.,dost.	
