data_int	numer	kontrahent	nip	netto	brutto_proxy
81152	F/001383/23	NULL		202.38	202.38
81152	P/001117/23	NULL		36.55	36.55
81152	F/001374/23	NULL		81.30	81.30
81152	F/001369/23	NULL		48.52	48.52
81152	P/001124/23	NULL		56.90	56.90
81152	F/001372/23	NULL		75.60	75.60
81152	P/001142/23	NULL		88.61	88.61
81152	F/001376/23	NULL		4818.17	4818.17
81152	F/001341/23	NULL		203.23	203.23
81152	P/001143/23	NULL		144.70	144.70
81152	F/001346/23	NULL		421.73	421.73
81152	P/001106/23	NULL		69.91	69.91
81152	F/001368/23	NULL		146.33	146.33
81152	F/001363/23	NULL		769.67	769.67
81152	P/001093/23	NULL		55.27	55.27
81152	P/001102/23	NULL		42.24	42.24
81152	F/001375/23	NULL		186.12	186.12
81152	PK/000017/23	NULL		.00	.00
81152	F/001344/23	NULL		101.62	101.62
81152	F/001358/23	NULL		492.88	492.88
81152	00129/3/23/FVS	NULL		4722.17	4722.17
81152	P/001112/23	NULL		56.90	56.90
81152	P/001134/23	NULL		48.77	48.77
81152	F/001370/23	NULL		34.13	34.13
81152	P/001121/23	NULL		69.10	69.10
81152	F/001385/23	NULL		1140.00	1140.00
81153	F/001409/23	NULL		42.25	42.25
81153	P/001153/23	NULL		34.38	34.38
81153	F/001389/23	NULL		284.32	284.32
81153	P/001155/23	NULL		253.72	253.72
81153	F/001406/23	NULL		55.28	55.28
81153	F/001399/23	NULL		84.52	84.52
81153	F/001393/23	NULL		43.89	43.89
81153	P/001151/23	NULL		53.64	53.64
81153	F/001413/23	NULL		8.13	8.13
81153	P/001152/23	NULL		40.63	40.63
81153	F/001410/23	NULL		218.66	218.66
81153	02211/23	NULL		3427.80	3427.80
81153	F/001411/23	NULL		826.12	826.12
81153	P/001158/23	NULL		144.70	144.70
81153	F/001394/23	NULL		85.26	85.26
81153	F/001396/23	NULL		69.90	69.90
81153	F/001405/23	NULL		2610.32	2610.32
81153	P/001146/23	NULL		36.58	36.58
81153	F/001386/23	NULL		431.32	431.32
81153	F/001390/23	NULL		162.59	162.59
81153	PK/000019/23	NULL		.00	.00
81153	F/001412/23	NULL		225.18	225.18
81153	FK/000016/23	NULL		243.89	243.89
81153	P/001157/23	NULL		73.16	73.16
81153	F/001400/23	NULL		2913.24	2913.24
81153	P/001154/23	NULL		32.50	32.50
81153	F/001403/23	NULL		647.49	647.49
81153	F/001388/23	NULL		135.42	135.42
81153	P/001150/23	NULL		62.90	62.90
81153	P/001149/23	NULL		65.02	65.02
81153	F/001401/23	NULL		399.96	399.96
81153	F/001392/23	NULL		37.04	37.04
81153	P/001156/23	NULL		209.76	209.76
81153	F/001395/23	NULL		82.10	82.10
81153	PK/000021/23	NULL		.00	.00
81153	F/001407/23	NULL		110.89	110.89
81153	P/001147/23	NULL		28.63	28.63
81153	F/001387/23	NULL		520.28	520.28
81153	P/001160/23	NULL		235.76	235.76
81153	F/001402/23	NULL		537.65	537.65
81153	F/001404/23	NULL		223.82	223.82
81153	F/001398/23	NULL		100.80	100.80
81153	F/001391/23	NULL		530.89	530.89
81153	F/001408/23	NULL		313.80	313.80
81153	F/001397/23	NULL		99.16	99.16
81153	PK/000020/23	NULL		.00	.00
81153	P/001159/23	NULL		88.61	88.61
81153	P/001148/23	NULL		36.59	36.59
81154	834/2023	NULL		1602.60	1602.60
81154	P/001174/23	NULL		56.07	56.07
81154	FV 01663/23	NULL		429.31	429.31
81154	F/001423/23	NULL		185.35	185.35
81154	P/001169/23	NULL		25.59	25.59
81154	P/001167/23	NULL		243.90	243.90
81154	P/001172/23	NULL		34.14	34.14
81154	F/001425/23	NULL		209.71	209.71
81154	F/001427/23	NULL		438.96	438.96
81154	P/001168/23	NULL		44.71	44.71
81154	P/001171/23	NULL		37.04	37.04
81154	F/001419/23	NULL		55.27	55.27
81154	P/001166/23	NULL		56.89	56.89
81154	F/001420/23	NULL		34.12	34.12
81154	F/001426/23	NULL		284.50	284.50
81154	F/001418/23	NULL		42.27	42.27
81154	F/001438/23	NULL		227.60	227.60
81154	F/001414/23	NULL		852.02	852.02
81154	F/001421/23	NULL		110.54	110.54
81154	F/001415/23	NULL		84.52	84.52
81154	F/001439/23	NULL		92.58	92.58
81154	F/001430/23	NULL		26.82	26.82
81154	F/001434/23	NULL		139.01	139.01
81154	P/001170/23	NULL		16.26	16.26
81154	1814/23/M	NULL		191.81	191.81
81154	F/000517/23	NULL		2076.76	2076.76
81154	F/001424/23	NULL		84.48	84.48
81154	F/001422/23	NULL		86.98	86.98
81154	F/001417/23	NULL		48.14	48.14
81154	F/001436/23	NULL		91.04	91.04
81154	F/001416/23	NULL		166.66	166.66
81154	P/001161/23	NULL		95.92	95.92
81154	F/001428/23	NULL		485.36	485.36
81154	F/001431/23	NULL		81.28	81.28
81154	216/2023	NULL		775.00	775.00
81154	F/001433/23	NULL		266.65	266.65
81154	P/001164/23	NULL		52.84	52.84
81154	F/001432/23	NULL		232.02	232.02
81154	P/001165/23	NULL		46.33	46.33
81154	F/001429/23	NULL		21.12	21.12
81154	P/001162/23	NULL		42.27	42.27
81154	F/000188/23	NULL		3333.10	3333.10
81154	F/001435/23	NULL		307.14	307.14
81154	FV/127/2023	NULL		316.80	316.80
81154	P/001173/23	NULL		64.20	64.20
81154	P/001163/23	NULL		52.03	52.03
81154	F/001437/23	NULL		426.00	426.00
81155	P/001179/23	NULL		40.64	40.64
81155	F/001457/23	NULL		1823.73	1823.73
81155	P/001185/23	NULL		32.52	32.52
81155	F/001470/23	NULL		124.33	124.33
81155	F/001441/23	NULL		655.53	655.53
81155	PK/000036/23	NULL		.00	.00
81155	F/001448/23	NULL		224.40	224.40
81155	P/001190/23	NULL		4.50	4.50
81155	F/001451/23	NULL		443.92	443.92
81155	P/001176/23	NULL		42.26	42.26
81155	F/001467/23	NULL		78.04	78.04
81155	F/001453/23	NULL		583.53	583.53
81155	F/001455/23	NULL		230.98	230.98
81155	F/001462/23	NULL		586.83	586.83
81155	P/001189/23	NULL		54.20	54.20
81155	F/001446/23	NULL		411.69	411.69
81155	F/000251/03/23	NULL		701.72	701.72
81155	F/001440/23	NULL		87.76	87.76
81155	F/001464/23	NULL		672.89	672.89
81155	P/001180/23	NULL		59.78	59.78
81155	F/001445/23	NULL		692.16	692.16
81155	P/001188/23	NULL		42.27	42.27
81155	P/001177/23	NULL		60.96	60.96
81155	F/001442/23	NULL		204.84	204.84
81155	F/001452/23	NULL		87.78	87.78
81155	F/001463/23	NULL		172.34	172.34
81155	F/001450/23	NULL		224.40	224.40
81155	F/001444/23	NULL		314.79	314.79
81155	F/001456/23	NULL		703.83	703.83
81155	127/03/2023	NULL		2254.62	2254.62
81155	F/001466/23	NULL		39.35	39.35
81155	P/001175/23	NULL		52.84	52.84
81155	F/001443/23	NULL		238.17	238.17
81155	F/001458/23	NULL		1168.70	1168.70
81155	F/001459/23	NULL		63.89	63.89
81155	P/001187/23	NULL		48.77	48.77
81155	P/001184/23	NULL		29.24	29.24
81155	F/001469/23	NULL		260.15	260.15
81155	F/001460/23	NULL		146.32	146.32
81155	P/001182/23	NULL		30.88	30.88
81155	F/001447/23	NULL		1778.20	1778.20
81155	P/001193/23	NULL		266.66	266.66
81155	F/001461/23	NULL		473.78	473.78
81155	P/001181/23	NULL		73.15	73.15
81155	P/001191/23	NULL		53.65	53.65
81155	F/001449/23	NULL		406.48	406.48
81155	P/001192/23	NULL		21.54	21.54
81155	P/001183/23	NULL		51.21	51.21
81155	F/001468/23	NULL		756.54	756.54
81155	F/001454/23	NULL		1117.59	1117.59
81155	P/001178/23	NULL		56.09	56.09
81155	F/001465/23	NULL		707.28	707.28
81155	P/001186/23	NULL		32.92	32.92
81156	F/001493/23	NULL		26.01	26.01
81156	P/001203/23	NULL		64.23	64.23
81156	F/001489/23	NULL		126.01	126.01
81156	P/001209/23	NULL		123.57	123.57
81156	P/001196/23	NULL		68.77	68.77
81156	P/001199/23	NULL		66.64	66.64
81156	F/001501/23	NULL		45.52	45.52
81156	F/001477/23	NULL		234.00	234.00
81156	P/001197/23	NULL		296.74	296.74
81156	P/001211/23	NULL		28.44	28.44
81156	F/001482/23	NULL		170.72	170.72
81156	P/001214/23	NULL		99.96	99.96
81156	P/001198/23	NULL		154.46	154.46
81156	P/001212/23	NULL		100.80	100.80
81156	F/001484/23	NULL		728.75	728.75
81156	P/001210/23	NULL		34.14	34.14
81156	F/001476/23	NULL		85.35	85.35
81156	F/001498/23	NULL		206.45	206.45
81156	FA/1253/2023	NULL		448.10	448.10
81156	F/001496/23	NULL		56.90	56.90
81156	P/001207/23	NULL		121.94	121.94
81156	F/001490/23	NULL		162.59	162.59
81156	F/001499/23	NULL		846.37	846.37
81156	F/001474/23	NULL		1569.26	1569.26
81156	F/001473/23	NULL		1494.83	1494.83
81156	F/001481/23	NULL		240.56	240.56
81156	P/001201/23	NULL		39.00	39.00
81156	F/001485/23	NULL		50.40	50.40
81156	F/001495/23	NULL		319.50	319.50
81156	F/001487/23	NULL		247.95	247.95
81156	02331/23	NULL		218.00	218.00
81156	P/001206/23	NULL		71.49	71.49
81156	F/001488/23	NULL		831.71	831.71
81156	F/001483/23	NULL		86.16	86.16
81156	P/001208/23	NULL		185.59	185.59
81156	P/001200/23	NULL		30.06	30.06
81156	F/001500/23	NULL		64.20	64.20
81156	P/001195/23	NULL		60.97	60.97
81156	F/001491/23	NULL		25.19	25.19
81156	F/001471/23	NULL		344.00	344.00
81156	P/001204/23	NULL		42.26	42.26
81156	F/001497/23	NULL		44.65	44.65
81156	P/001194/23	NULL		34.14	34.14
81156	F/001480/23	NULL		69.91	69.91
81156	F/001479/23	NULL		105.65	105.65
81156	8926/MAG/03/2023	NULL		32.52	32.52
81156	P/001213/23	NULL		26.00	26.00
81156	P/001202/23	NULL		84.52	84.52
81156	F/001475/23	NULL		1269.47	1269.47
81156	P/001205/23	NULL		42.26	42.26
81156	P/001216/23	NULL		34.95	34.95
81156	P/001217/23	NULL		69.07	69.07
81156	P/001215/23	NULL		260.68	260.68
81156	F/001486/23	NULL		32.50	32.50
81156	F/001494/23	NULL		630.56	630.56
81156	F/001478/23	NULL		112.20	112.20
81156	F/001492/23	NULL		482.80	482.80
81156	F/001472/23	NULL		638.82	638.82
81156	F/001502/23	NULL		1625.84	1625.84
81159	P/001227/23	NULL		65.84	65.84
81159	P/001263/23	NULL		39.02	39.02
81159	F/001530/23	NULL		923.61	923.61
81159	P/001237/23	NULL		53.62	53.62
81159	P/001226/23	NULL		56.09	56.09
81159	P/001224/23	NULL		58.52	58.52
81159	P/001228/23	NULL		48.76	48.76
81159	P/001223/23	NULL		33.65	33.65
81159	F/001508/23	NULL		54.47	54.47
81159	P/001261/23	NULL		54.43	54.43
81159	P/001235/23	NULL		144.70	144.70
81159	F/001522/23	NULL		785.00	785.00
81159	P/001248/23	NULL		154.46	154.46
81159	P/001243/23	NULL		33.33	33.33
81159	F/001523/23	NULL		505.43	505.43
81159	F/001518/23	NULL		540.83	540.83
81159	P/001259/23	NULL		48.76	48.76
81159	P/001236/23	NULL		213.81	213.81
81159	F/001532/23	NULL		1600.10	1600.10
81159	P/001256/23	NULL		25.19	25.19
81159	P/001233/23	NULL		37.97	37.97
81159	F/001516/23	NULL		862.50	862.50
81159	F/001511/23	NULL		1473.16	1473.16
81159	F/001519/23	NULL		105.58	105.58
81159	P/001268/23	NULL		17.07	17.07
81159	F/001505/23	NULL		65.85	65.85
81159	P/001230/23	NULL		23.56	23.56
81159	P/001244/23	NULL		47.15	47.15
81159	P/001249/23	NULL		95.11	95.11
81159	P/001250/23	NULL		79.67	79.67
81159	F/001514/23	NULL		156.71	156.71
81159	P/001242/23	NULL		68.24	68.24
81159	F/001513/23	NULL		40.97	40.97
81159	P/001257/23	NULL		32.50	32.50
81159	P/001225/23	NULL		52.84	52.84
81159	P/001253/23	NULL		154.46	154.46
81159	F/001510/23	NULL		22.76	22.76
81159	P/001239/23	NULL		40.60	40.60
81159	P/001252/23	NULL		177.22	177.22
81159	P/001220/23	NULL		42.26	42.26
81159	P/001219/23	NULL		57.72	57.72
81159	F/001517/23	NULL		1169.90	1169.90
81159	F/001512/23	NULL		21.94	21.94
81159	F/001520/23	NULL		254.37	254.37
81159	F/001527/23	NULL		1173.48	1173.48
81159	P/001241/23	NULL		133.29	133.29
81159	F/001526/23	NULL		580.52	580.52
81159	F/001525/23	NULL		28.44	28.44
81159	P/001267/23	NULL		218.51	218.51
81159	P/001266/23	NULL		101.58	101.58
81159	2203/OKR/2023	NULL		1623.92	1623.92
81159	F/001524/23	NULL		1960.12	1960.12
81159	P/001251/23	NULL		34.94	34.94
81159	P/001218/23	NULL		156.08	156.08
81159	P/001258/23	NULL		38.04	38.04
81159	P/001254/23	NULL		52.84	52.84
81159	P/001246/23	NULL		46.33	46.33
81159	P/001264/23	NULL		20.55	20.55
81159	P/001247/23	NULL		264.22	264.22
81159	F/001506/23	NULL		46.32	46.32
81159	F/001528/23	NULL		101.56	101.56
81159	F/001509/23	NULL		406.48	406.48
81159	F/001507/23	NULL		65.16	65.16
81159	F/001521/23	NULL		338.20	338.20
81159	F/001529/23	NULL		287.77	287.77
81159	F/001503/23	NULL		401.41	401.41
81159	P/001260/23	NULL		73.16	73.16
81159	F/001504/23	NULL		50.67	50.67
81159	P/001265/23	NULL		34.14	34.14
81159	P/001232/23	NULL		79.26	79.26
81159	FA/30/2023/03	NULL		1564.00	1564.00
81159	P/001269/23	NULL		18.62	18.62
81159	P/001255/23	NULL		32.50	32.50
81159	P/001234/23	NULL		48.76	48.76
81159	P/001221/23	NULL		104.02	104.02
81159	P/001245/23	NULL		46.33	46.33
81159	F/001531/23	NULL		89.58	89.58
81159	P/001262/23	NULL		45.48	45.48
81159	P/001238/23	NULL		35.76	35.76
81159	P/001240/23	NULL		43.07	43.07
81159	P/001231/23	NULL		64.22	64.22
81159	P/001229/23	NULL		40.47	40.47
81159	F/001515/23	NULL		41.45	41.45
81159	P/001222/23	NULL		81.29	81.29
81160	P/001282/23	NULL		46.33	46.33
81160	2255/03/2023	NULL		1946.72	1946.72
81160	F/001534/23	NULL		46.33	46.33
81160	F/001540/23	NULL		242.24	242.24
81160	P/001292/23	NULL		39.82	39.82
81160	P/001298/23	NULL		78.00	78.00
81160	F/001538/23	NULL		30.25	30.25
81160	F/001542/23	NULL		2462.52	2462.52
81160	P/001284/23	NULL		39.02	39.02
81160	F/001544/23	NULL		203.24	203.24
81160	F/001541/23	NULL		4369.05	4369.05
81160	P/001290/23	NULL		81.30	81.30
81160	P/001278/23	NULL		64.23	64.23
81160	P/001291/23	NULL		126.00	126.00
81160	F/001551/23	NULL		471.22	471.22
81160	F/001536/23	NULL		60.29	60.29
81160	F/001535/23	NULL		79.67	79.67
81160	P/001283/23	NULL		34.14	34.14
81160	F/001559/23	NULL		991.60	991.60
81160	P/001276/23	NULL		63.39	63.39
81160	P/001289/23	NULL		84.54	84.54
81160	P/001277/23	NULL		40.19	40.19
81160	F/001555/23	NULL		112.16	112.16
81160	P/001296/23	NULL		160.24	160.24
81160	P/001272/23	NULL		46.33	46.33
81160	P/001295/23	NULL		4.87	4.87
81160	P/001286/23	NULL		100.80	100.80
81160	FV 00022/03/2023	NULL		6874.50	6874.50
81160	F/001549/23	NULL		251.16	251.16
81160	P/001279/23	NULL		57.72	57.72
81160	F/001548/23	NULL		232.43	232.43
81160	F/001547/23	NULL		41.43	41.43
81160	P/001285/23	NULL		59.33	59.33
81160	P/001288/23	NULL		99.99	99.99
81160	FS/544/2023	NULL		3106.00	3106.00
81160	F/001543/23	NULL		160.93	160.93
81160	FA/WRO/623/2023	NULL		8358.79	8358.79
81160	P/001275/23	NULL		24.38	24.38
81160	F/001546/23	NULL		185.36	185.36
81160	F/001556/23	NULL		416.50	416.50
81160	P/001273/23	NULL		25.19	25.19
81160	1823002821	NULL		17371.21	17371.21
81160	P/001274/23	NULL		95.11	95.11
81160	F/001558/23	NULL		1487.40	1487.40
81160	F/001552/23	NULL		829.95	829.95
81160	P/001297/23	NULL		80.45	80.45
81160	P/001281/23	NULL		35.76	35.76
81160	F/001545/23	NULL		185.32	185.32
81160	164/P/03/2023	NULL		1070.38	1070.38
81160	P/001271/23	NULL		32.52	32.52
81160	P/001293/23	NULL		13.81	13.81
81160	F/001553/23	NULL		487.48	487.48
81160	P/001270/23	NULL		35.76	35.76
81160	P/001294/23	NULL		62.58	62.58
81160	F/001557/23	NULL		255.56	255.56
81160	P/001287/23	NULL		104.04	104.04
81160	F/001554/23	NULL		45.52	45.52
81160	P/001280/23	NULL		31.69	31.69
81160	F/001533/23	NULL		81.29	81.29
81160	F/001550/23	NULL		613.04	613.04
81160	F/001537/23	NULL		113.80	113.80
81160	F/001560/23	NULL		70.72	70.72
81160	F/001539/23	NULL		134.13	134.13
81161	F/001562/23	NULL		142.98	142.98
81161	F/001580/23	NULL		730.62	730.62
81161	F/001581/23	NULL		1830.20	1830.20
81161	F/001573/23	NULL		682.80	682.80
